Id,Code,Name,Category,Price,Stock
493,WEB-4797,Ergonomic Mouse,Peripherals,491.5,513
494,GAM-5787,Mini PC,Computers,2884.51,795
495,CAB-8014,WiFi Card AC1200,Networking,341.53,770
496,CHA-1017,Phone Holder,Accessories,327.14,754
497,WOR-3406,Gaming Laptop 27,Computers,2009.07,771
498,BAG-9859,Monitor Privacy Screen,Accessories,244.05,784
499,PSU-259,CPU Cooler 1000W,Components,37.39,862
500,ARM-9915,Monitor Riser Manual,Furniture,64.36,333
501,TAB-6310,Convertible Laptop 27,Computers,578.15,532
502,PEN-1377,Keyboard,Peripherals,107.62,487
503,CSE-2571,Thermal Paste,Components,1018.4,454
504,AMP-9644,Soundbar Pro,Audio,560.17,7
505,CHI-9554,Desk Organizer Ergonomic,Furniture,369.62,38
506,ARM-984,Desk Organizer Electric,Furniture,788.14,611
507,KVM-035,Laptop Case Pro,Accessories,226.72,492
508,DES-8554,Footrest,Furniture,338.47,161
509,MOU-5745,Stylus Pen Elite,Peripherals,500.15,693
510,WOR-2674,Convertible Laptop,Computers,2845.5,755
511,MON-9496,Mini Projector 24,Displays,1436.87,412
512,SPL-4604,LED Lights,Accessories,128.69,927
513,MON-4813,Curved Monitor 32,Displays,843.64,661
514,DES-1500,Desk Mat Executive,Furniture,590.57,545
515,TAB-2326,Scanner,Peripherals,536.89,363
516,MIC-2009,Speaker Pro,Audio,499.13,668
517,CHI-680,Standing Desk Executive,Furniture,703.57,741
518,RAM-4254,Motherboard,Components,1384.63,301
519,EAR-118,Wireless Headphones RGB,Audio,163.28,322
520,ADU-2559,Network Adapter AX3000,Networking,67.57,447
521,SCA-6582,Printer Plus,Peripherals,307.04,290
522,AIO-6734,Mini PC 21,Computers,2843.14,40
523,DES-9692,Armrest Racing,Furniture,64.24,340
524,CPU-8868,CPU Cooler,Components,286.2,571
525,MEM-6672,Portable SSD 2TB,Storage,592.42,698
526,SWI-9518,USB Adapter AC1200,Networking,313.41,851
527,MIC-1194,Desktop Speakers,Audio,156.83,199
528,GAM-5309,Monitor 27,Displays,1458.87,945
529,GAM-4383,Creator Laptop 27,Computers,2583.53,164
530,MIN-1806,Ultrabook 13,Computers,362.95,258
531,RAI-3700,External HDD,Storage,686.7,588
532,MEM-3244,Portable SSD,Storage,878.29,74
533,SOU-6616,Speaker,Audio,451.74,40
534,PSU-7721,CPU Cooler,Components,1024.26,888
535,TAB-5741,Ultrabook 21,Computers,1739.55,879
536,PRO-4685,4K Monitor 49,Displays,368.31,750
537,CHI-2560,Desk Mat,Furniture,309.32,770
538,SCA-5821,Numeric Keypad RGB,Peripherals,450.6,61
539,AMP-7260,Bluetooth Speaker 2.1,Audio,494.44,259
540,SPE-9274,Bluetooth Speaker Studio,Audio,406.02,992
541,CAB-6983,WiFi Card AC1200,Networking,165.65,871
542,RAI-9851,SSD 2TB,Storage,444.5,224
543,PAD-904,Laptop Stand Premium,Accessories,203.18,103
544,GPU-4205,Processor,Components,686.18,966
545,COO-4018,Case Fan,Components,1281.21,156
546,LIG-4529,Monitor Privacy Screen Portable,Accessories,334.95,890
547,NAS-1241,USB Flash Drive 4TB,Storage,417.04,571
548,SCA-8319,Webcam,Peripherals,659.91,915
549,CUR-6160,Monitor,Displays,663.91,900
550,KVM-6256,Mouse Pad,Accessories,290.6,712
551,USB-2761,External HDD 4TB,Storage,539.27,419
552,MAT-7598,Monitor Riser Ergonomic,Furniture,786.54,246
553,WOR-765,Student Laptop 14,Computers,1078.32,682
554,SPE-9538,Wireless Headphones,Audio,584.74,357
555,MAT-3680,Computer Desk,Furniture,592.28,961
556,CAP-918,Trackball Mouse Pro,Peripherals,352.63,628
557,MAT-1100,Desk Organizer,Furniture,704.84,170
558,SSD-8426,MicroSD Card 256GB,Storage,473.37,451
559,CUR-7950,Ultrawide Monitor,Displays,915.9,273
560,CUR-4568,Touch Monitor,Displays,460.14,811
561,ROU-2736,USB Adapter 24-Port,Networking,158.44,873
562,GAM-619,4K Monitor,Displays,1683.59,778
563,TAB-8657,Gaming Mouse,Peripherals,361.25,675
564,PRO-7308,Gaming Monitor 43,Displays,1436.95,998
565,TAB-2659,Gaming Laptop,Computers,2244.32,718
566,RAM-9894,Thermal Paste,Components,1387.53,380
567,BAG-8897,Cable,Accessories,239.32,237
568,USB-7375,NAS HDD,Storage,748.33,475
569,CHR-6660,Chromebook 24,Computers,2703.2,410
570,MIN-8107,Mini PC 27,Computers,1815.71,468
571,CAB-7382,Mesh WiFi AC1200,Networking,304.68,626
572,GAM-5833,Ultrawide Monitor,Displays,1602.77,27
573,WRI-7851,Tablet Holder Pro,Accessories,117.5,477
574,DES-451,Laptop Pro,Computers,1423.99,684
575,GAM-1113,Monitor,Displays,1134.35,31
576,EXT-1067,Modem AC1900,Networking,459.8,472
577,TAB-9332,Webcam,Peripherals,660.07,321
578,ULT-9601,Gaming Monitor,Displays,760.46,992
579,ROU-3140,Network Adapter,Networking,431.18,529
580,SWI-6770,WiFi Extender 24-Port,Networking,368.13,938
581,MIN-4536,Mini PC 11,Computers,321.75,194
582,PEN-7375,Numeric Keypad Plus,Peripherals,302.62,435
583,CHI-2970,Computer Desk Adjustable,Furniture,519.82,376
584,ROU-2160,Ethernet Cable,Networking,314.83,683
585,AMP-1176,Earbuds,Audio,105.84,66
586,SSD-9611,SD Card 128GB,Storage,511.3,692
587,CAB-4890,Card Reader,Accessories,118.86,310
588,ROU-7344,Ethernet Cable,Networking,56.0,328
589,MIC-3724,Studio Microphone,Audio,157.02,895
590,MOD-5770,Mesh WiFi,Networking,183.39,34
591,MEM-3354,NAS,Storage,631.38,720
592,WEB-3631,Stylus Pen Wireless,Peripherals,625.89,379
593,PRO-8333,Portable Monitor 49,Displays,1700.03,339
594,HDD-8181,NAS HDD 128GB,Storage,443.01,940
595,WEB-2967,Keyboard,Peripherals,281.98,253
596,PSU-9213,DDR5 RAM 8-Core,Components,451.51,622
597,SWI-6392,Network Switch AC1200,Networking,37.48,859
598,MIC-6754,Speaker 5.1,Audio,485.85,981
599,CAB-5615,Network Switch,Networking,316.48,484
600,NAS-8247,Internal HDD,Storage,634.3,674
601,NAS-5488,RAID Enclosure 512GB,Storage,62.5,657
602,RAI-367,SSD,Storage,422.43,708
603,ULT-5308,Monitor 49,Displays,919.83,643
604,MAT-3590,Desk Organizer Electric,Furniture,596.6,705
605,HDD-1117,RAID Enclosure 2TB,Storage,292.79,895
606,HDD-267,NAS,Storage,355.12,972
607,MEM-7291,NAS HDD,Storage,666.84,532
608,SPE-3747,Desktop Speakers RGB,Audio,335.85,228
609,USB-8987,NAS 512GB,Storage,747.34,657
610,CSE-6822,CPU Cooler,Components,498.72,818
611,STA-6211,Monitor Privacy Screen,Accessories,207.52,70
612,DES-3803,Footrest Racing,Furniture,288.06,760
613,LIG-6491,Wrist Rest RGB,Accessories,283.46,259
614,MIC-5169,Speaker,Audio,462.35,308
615,SPE-1249,Microphone Wireless,Audio,308.94,503
616,RAM-5337,Fan Controller,Components,1467.73,966
617,WOR-6716,Mini PC,Computers,1157.5,151
618,MIC-8701,Wireless Headphones Premium,Audio,367.38,349
619,ULT-8278,Ultrawide Monitor 34,Displays,711.13,330
620,MEM-1306,Internal SSD,Storage,620.68,751
621,LAP-5044,Chromebook 13,Computers,1730.99,586
622,PAD-2479,Laptop Case Premium,Accessories,93.07,276
623,HDD-7700,External HDD 128GB,Storage,483.62,104
624,HEA-8155,Bluetooth Speaker,Audio,181.89,694
625,HEA-7657,Earbuds,Audio,134.28,894
626,PRO-8066,Projector,Displays,1693.24,641
627,HDD-997,NAS HDD 2TB,Storage,194.2,776
628,DES-5455,Armrest Manual,Furniture,449.04,817
629,KEY-1243,Webcam Standard,Peripherals,125.88,122
630,ARM-2136,Gaming Chair,Furniture,142.71,935
631,COO-7373,Motherboard 32GB,Components,1101.31,596
632,MEM-5349,RAID Enclosure 2TB,Storage,43.76,973
633,EXT-2362,WiFi Router,Networking,55.42,967
634,RAI-6588,NVMe SSD 256GB,Storage,829.22,584
635,NAS-7405,NAS 8TB,Storage,122.03,180
636,HDD-3519,RAID Enclosure 128GB,Storage,11.75,612
637,SPE-4718,Soundbar,Audio,430.26,784
638,USB-024,RAID Enclosure 2TB,Storage,832.71,838
639,TAB-7378,Gaming Laptop,Computers,981.97,954
640,MIC-8319,Headphones Premium,Audio,97.24,699
641,CAB-1241,USB Adapter AC1900,Networking,244.47,265
642,COO-594,Fan Controller,Components,151.26,263
643,MOD-5656,Network Adapter 24-Port,Networking,305.45,811
644,DES-6701,Desk Mat,Furniture,162.68,535
645,AMP-6682,Speaker,Audio,225.28,204
646,PEN-3140,Wireless Mouse RGB,Peripherals,414.37,845
647,GAM-2157,Mini Projector,Displays,540.76,433
648,MOD-5046,WiFi Router,Networking,409.68,943
649,MIC-6509,Gaming Headset,Audio,102.83,874
650,GPU-8682,Case Fan,Components,1124.74,804
651,MAT-3716,Desk Mat,Furniture,235.83,284
652,SPL-3073,Docking Station Portable,Accessories,363.71,69
653,EAR-8496,Gaming Headset,Audio,78.92,552
654,SPL-1529,Monitor Privacy Screen,Accessories,399.53,502
655,NAS-843,NVMe SSD 16TB,Storage,122.99,176
656,PSU-3476,Processor,Components,1014.34,744
657,GAM-1325,Curved Monitor,Displays,1907.46,307
658,FAN-5348,DDR5 RAM,Components,1041.56,984
659,CAP-6325,Keyboard Standard,Peripherals,330.32,399
660,MOU-7971,Mechanical Keyboard,Peripherals,527.46,4
661,PRO-3748,Ultrawide Monitor 34,Displays,1612.75,18
662,ARM-1742,Computer Desk,Furniture,647.03,144
663,SSD-8127,NVMe SSD 512GB,Storage,504.16,616
664,KVM-013,Wrist Rest,Accessories,179.42,954
665,AIO-3117,Gaming Laptop 14,Computers,1518.13,14
666,BAG-8666,Tablet Holder Premium,Accessories,216.82,323
667,KEY-3847,Drawing Tablet Compact,Peripherals,651.47,5
668,WEB-8031,Wireless Mouse Standard,Peripherals,600.87,145
669,EXT-3495,Mesh WiFi AC1200,Networking,497.04,971
670,CAP-6467,Gaming Mouse Standard,Peripherals,644.78,883
671,SWI-8318,Mesh WiFi AC1200,Networking,20.94,598
672,SPL-8234,USB Hub,Accessories,255.11,400
673,ROU-6708,Mesh WiFi,Networking,385.29,268
674,MOD-5167,Ethernet Cable 8-Port,Networking,39.68,393
675,GPU-7737,DDR4 RAM,Components,1039.18,781
676,CAB-4755,Charging Station,Accessories,73.14,206
677,MIN-3502,Laptop Air 13,Computers,1354.7,281
678,CSE-2029,Case Fan 4-Core,Components,751.13,734
679,RAM-030,Power Supply,Components,1180.16,377
680,RAI-3903,SD Card 1TB,Storage,661.48,158
681,CPU-667,Thermal Paste 64GB,Components,402.02,11
682,GPU-8745,PC Case,Components,925.08,187
683,NAS-9740,NAS HDD,Storage,520.76,417
684,PRI-6624,Webcam Wireless,Peripherals,656.47,813
685,CAB-005,Laptop Case,Accessories,229.12,711
686,PEN-2724,Wireless Mouse,Peripherals,570.53,25
687,PSU-7403,Processor 650W,Components,1258.63,280
688,NAS-8808,SSD 1TB,Storage,282.48,67
689,SOU-6085,Subwoofer,Audio,471.82,638
690,HDD-477,USB Flash Drive,Storage,511.91,646
691,CAB-4559,Mesh WiFi AC1900,Networking,57.09,916
692,SSD-9588,Portable SSD 512GB,Storage,771.4,105
693,ADU-2698,WiFi Card 16-Port,Networking,20.99,652
694,PRO-452,Projector 49,Displays,1608.49,534
695,GAM-220,Ultrawide Monitor,Displays,1436.68,963
696,POR-9401,Projector 15.6,Displays,538.72,683
697,HEA-589,Gaming Headset,Audio,89.69,370
698,MON-8122,4K Monitor 49,Displays,1150.27,176
699,RAM-404,Graphics Card,Components,1026.53,557
700,PEN-6034,Scanner RGB,Peripherals,65.94,873
701,HEA-6063,Studio Microphone,Audio,139.74,661
702,NAS-3593,NAS HDD 512GB,Storage,494.16,262
703,STA-4690,Card Reader Pro,Accessories,350.49,495
704,LIG-8179,Card Reader Premium,Accessories,251.69,690
705,GPU-553,Processor 16-Core,Components,726.94,696
706,CHI-4807,Monitor Riser,Furniture,142.98,325
707,SSD-2054,RAID Enclosure 128GB,Storage,821.84,328
708,TAB-2819,All-in-One 14,Computers,2529.11,10
709,POR-2417,Portable Monitor,Displays,1801.41,79
710,WOR-7015,Student Laptop 13,Computers,2068.57,600
711,CHR-6435,Mini PC,Computers,1871.69,556
712,SOU-3044,Earbuds,Audio,387.34,839
713,CAP-9683,Keyboard Plus,Peripherals,315.59,278
714,GAM-071,Monitor 21,Displays,651.86,149
715,SPE-6048,Wireless Headphones RGB,Audio,488.77,970
716,GPU-7619,Processor 650W,Components,1326.38,685
717,DES-1421,Monitor Riser,Furniture,394.68,489
718,MEM-4029,NAS,Storage,553.05,345
719,CAS-6247,USB Hub Pro,Accessories,138.72,686
720,SPE-1230,Desktop Speakers,Audio,222.21,128
721,TAB-8819,Webcam Elite,Peripherals,522.38,690
722,GAM-3118,Gaming Monitor 15.6,Displays,1600.55,86
723,FOO-659,Computer Desk,Furniture,287.09,568
724,CPU-5475,Thermal Paste,Components,62.23,490
725,POR-7957,Projector 32,Displays,1524.48,902
726,ULT-5747,Ultra Monitor,Displays,1515.71,185
727,WOR-6307,Creator Laptop 17,Computers,1220.69,976
728,ROU-9188,Powerline Adapter 24-Port,Networking,493.87,71
729,MIN-2812,Laptop Pro,Computers,1986.67,516
730,COO-5379,Fan Controller,Components,651.95,883
731,CUR-9866,Ultra Monitor,Displays,1013.37,72
732,RAM-2224,Fan Controller 16-Core,Components,1002.69,135
733,USB-6025,Internal HDD,Storage,755.76,501
734,SOU-9332,Gaming Headset,Audio,369.3,915
735,MIN-3952,Ultrabook 14,Computers,1348.77,18
736,SSD-6630,Internal SSD,Storage,285.05,148
737,RAI-5845,External HDD 8TB,Storage,217.88,820
738,SSD-9174,RAID Enclosure 16TB,Storage,83.31,493
739,FAN-7064,DDR4 RAM,Components,629.15,680
740,ROU-4084,USB Adapter,Networking,327.14,470
741,KEY-1601,Video Capture Card Compact,Peripherals,196.07,863
742,CPU-4390,Graphics Card 1000W,Components,1420.99,477
743,NAS-3216,NVMe SSD 256GB,Storage,533.79,137
744,DES-6879,Desk Mat Racing,Furniture,607.7,746
745,PSU-8573,Power Supply 16-Core,Components,327.23,19
746,FOO-3875,Standing Desk,Furniture,557.06,804
747,GAM-4065,Ultra Monitor 24,Displays,1194.75,218
748,CHI-9326,Footrest,Furniture,626.7,136
749,SOU-6274,Desktop Speakers,Audio,322.89,341
750,POR-4112,Touch Monitor 49,Displays,1937.37,471
751,POR-1421,Projector 21,Displays,640.14,604
752,WOR-2386,Laptop Air,Computers,2876.74,211
753,ARM-613,Gaming Chair,Furniture,629.54,483
754,AMP-1342,Bluetooth Speaker,Audio,227.79,378
755,EXT-8046,Powerline Adapter AC1200,Networking,394.32,322
756,GAM-3517,Laptop Air,Computers,2037.29,403
757,HEA-6194,Wireless Headphones Premium,Audio,120.28,99
758,PRO-2927,Projector 27,Displays,1402.78,432
759,PSU-6162,CPU Cooler 16GB,Components,1457.46,366
760,HDD-7146,NVMe SSD 128GB,Storage,840.8,56
761,TAB-9543,Gaming Mouse Compact,Peripherals,47.71,125
762,RAI-7947,SSD,Storage,250.43,1
763,CHI-2786,Standing Desk,Furniture,720.02,235
764,ULT-9625,Tablet Pro,Computers,1404.64,559
765,SCA-3113,Wireless Mouse,Peripherals,693.58,562
766,MAT-967,Gaming Chair Racing,Furniture,375.88,843
767,SOU-4030,Headphones Pro,Audio,160.53,904
768,MOU-9146,Wireless Mouse,Peripherals,207.37,226
769,ADU-1344,Network Adapter AC1200,Networking,483.52,348
770,MON-6354,Projector,Displays,1519.55,409
771,HDD-2375,External HDD,Storage,836.84,322
772,ADU-5852,Ethernet Cable AX6000,Networking,83.58,720
773,PAD-1726,Wireless Charger RGB,Accessories,323.02,68
774,ULT-718,Portable Monitor,Displays,1880.62,7
775,AMP-8888,Gaming Headset 5.1,Audio,44.89,374
776,CLN-9107,Card Reader Portable,Accessories,246.37,24
777,KEY-3321,Ergonomic Mouse Elite,Peripherals,99.02,210
778,MAT-4344,Desk Organizer Adjustable,Furniture,337.6,380
779,ROU-1241,Powerline Adapter 24-Port,Networking,466.18,151
780,FOO-5007,Footrest Adjustable,Furniture,482.82,820
781,ROU-796,Modem,Networking,101.58,653
782,CPU-3930,Thermal Paste,Components,1162.34,580
783,ADU-1705,Modem AC1900,Networking,391.54,286
784,WEB-5341,Ergonomic Mouse,Peripherals,140.38,899
785,SWI-1602,WiFi Card,Networking,78.03,658
786,PAD-638,USB Hub Wireless,Accessories,244.22,562
787,CAB-3001,WiFi Router 8-Port,Networking,22.67,950
788,SSD-8514,NAS 1TB,Storage,463.16,763
789,SPE-7751,Earbuds Premium,Audio,294.98,247
790,CSE-3448,Thermal Paste 64GB,Components,1456.27,187
791,AIO-5397,Laptop Air 11,Computers,2881.11,968
792,MON-6896,Ultrawide Monitor,Displays,1241.38,109
793,DES-8835,Laptop Air,Computers,969.6,623
794,NAS-2464,NAS HDD 8TB,Storage,576.27,293
795,POR-1945,Touch Monitor,Displays,1360.65,52
796,CSE-9645,Processor,Components,1138.64,309
797,ARM-7904,Armrest,Furniture,787.71,80
798,EXT-6801,Powerline Adapter 24-Port,Networking,243.42,23
799,CLN-7910,HDMI Splitter,Accessories,207.07,90
800,MAT-8350,Monitor Riser,Furniture,562.36,865
801,AIO-502,Convertible Laptop 17,Computers,1797.47,495
802,SPL-8793,Laptop Case RGB,Accessories,158.04,318
803,CAB-1397,Powerline Adapter AX6000,Networking,484.18,218
804,PRO-5734,Touch Monitor 24,Displays,1540.06,587
805,EXT-1767,Network Switch,Networking,458.96,316
806,EXT-728,Network Adapter AC1200,Networking,394.1,87
807,ARM-3223,Desk Organizer Manual,Furniture,59.05,134
808,HDD-8167,NVMe SSD 256GB,Storage,413.89,465
809,FAN-8978,Power Supply 4-Core,Components,813.45,772
810,COO-484,DDR5 RAM,Components,764.21,120
811,ULT-2352,Business Laptop,Computers,2498.23,635
812,MON-3798,Mini Projector,Displays,394.92,396
813,SPL-1357,Cleaning Kit,Accessories,127.31,988
814,CHI-7323,Footrest,Furniture,460.36,671
815,RAM-3691,PC Case,Components,782.52,964
816,ROU-4187,Network Switch AX6000,Networking,70.28,20
817,SSD-7403,RAID Enclosure 128GB,Storage,122.76,725
818,CHR-3973,Desktop Workstation 17,Computers,1509.95,791
819,CUR-6367,Touch Monitor 43,Displays,1253.96,835
820,NAS-7295,MicroSD Card 1TB,Storage,889.96,100
821,USB-4485,MicroSD Card 1TB,Storage,84.59,847
822,MAT-6383,Office Chair,Furniture,390.61,732
823,MON-865,Ultrawide Monitor,Displays,1473.21,981
824,PEN-9685,Gaming Keyboard Standard,Peripherals,291.76,768
825,GPU-4497,Motherboard 650W,Components,408.71,116
826,RAM-9709,Case Fan,Components,86.71,174
827,PEN-1912,Printer Compact,Peripherals,643.9,456
828,CUR-6065,Mini Projector 27,Displays,1403.7,453
829,ARM-4839,Gaming Chair Manual,Furniture,677.06,97
830,GPU-5600,AIO Cooler 64GB,Components,620.65,837
831,ADU-4275,Network Adapter AC1200,Networking,458.65,367
832,GAM-9445,Gaming Monitor 43,Displays,328.86,888
833,RAM-1097,Power Supply,Components,934.28,67
834,CAS-3582,Monitor Privacy Screen,Accessories,261.99,532
835,GPU-4565,CPU Cooler 750W,Components,651.61,643
836,SPL-8199,Card Reader,Accessories,336.52,642
837,SPL-5550,Laptop Case RGB,Accessories,34.99,939
838,USB-3087,MicroSD Card,Storage,349.21,175
839,HDD-8652,MicroSD Card,Storage,643.96,518
840,MOD-6729,Modem,Networking,461.15,825
841,ADU-1817,Network Adapter 16-Port,Networking,343.52,95
842,SPE-6097,Headphones Premium,Audio,461.14,981
843,GAM-1180,Business Laptop,Computers,560.21,166
844,AIO-6872,Gaming Laptop,Computers,2294.63,617
845,GAM-1411,Touch Monitor 15.6,Displays,1894.64,594
846,GAM-6750,Monitor,Displays,604.47,562
847,CSE-7550,Motherboard 16-Core,Components,758.19,181
848,SSD-2894,External HDD 1TB,Storage,107.76,377
849,DES-7226,Office Chair Ergonomic,Furniture,331.98,548
850,FOO-8317,Footrest Ergonomic,Furniture,180.6,841
851,MOT-4977,DDR4 RAM 8-Core,Components,334.6,254
852,CHR-8017,Business Laptop,Computers,963.58,211
853,SOU-3546,Soundbar Wireless,Audio,417.38,399
854,ADU-3137,Network Switch,Networking,407.84,843
855,NAS-6945,NAS,Storage,339.75,881
856,CAS-1809,Wireless Charger,Accessories,388.08,832
857,CHI-9179,Desk Mat,Furniture,63.15,725
858,SWI-6141,WiFi Router 24-Port,Networking,427.82,547
859,FOO-4650,Armrest Ergonomic,Furniture,797.36,865
860,SPE-7736,Gaming Headset Plus,Audio,553.16,93
861,HUB-5791,Monitor Privacy Screen,Accessories,90.04,74
862,AMP-9966,Soundbar,Audio,498.47,472
863,ULT-1313,Laptop Pro,Computers,2140.28,345
864,PAD-195,KVM Switch Pro,Accessories,251.44,734
865,ROU-6747,Network Switch AX3000,Networking,427.25,748
866,HEA-7011,Soundbar,Audio,486.05,852
867,SSD-7006,Portable SSD 2TB,Storage,640.1,80
868,CLN-3117,Tablet Holder Pro,Accessories,395.45,241
869,FAN-8829,DDR4 RAM 4-Core,Components,1443.87,583
870,MEM-9636,External HDD 16TB,Storage,720.43,685
871,HDD-8223,External HDD,Storage,811.33,408
872,ARM-3549,Gaming Chair Racing,Furniture,147.0,200
873,CUR-644,Monitor,Displays,1188.07,386
874,WEB-5820,Drawing Tablet,Peripherals,346.68,373
875,CAB-1509,WiFi Extender 24-Port,Networking,122.59,231
876,KEY-317,Ergonomic Mouse,Peripherals,657.87,834
877,GAM-8066,Touch Monitor,Displays,1541.64,583
878,MAT-3063,Standing Desk,Furniture,784.57,357
879,CAB-2471,Laptop Bag USB-C,Accessories,308.17,336
880,SWI-5219,WiFi Card,Networking,110.43,99
881,PEN-9493,Drawing Tablet,Peripherals,657.18,595
882,RAM-297,AIO Cooler,Components,693.62,590
883,TAB-4364,Student Laptop,Computers,309.52,799
884,DES-1960,Office Chair,Furniture,133.68,935
885,MOD-9157,WiFi Router AX3000,Networking,291.63,46
886,MAT-9596,Desk Mat,Furniture,767.97,44
887,MAT-7758,Desk Mat Adjustable,Furniture,608.96,643
888,USB-4861,NVMe SSD 128GB,Storage,861.97,31
889,BAG-1746,Cleaning Kit Pro,Accessories,11.21,95
890,SWI-4148,Modem 8-Port,Networking,71.66,421
891,CHI-4388,Office Chair,Furniture,240.77,422
892,SPE-9076,Bluetooth Speaker,Audio,85.8,569
893,CPU-1183,Thermal Paste 4-Core,Components,1301.99,946
894,AIO-5656,Desktop Workstation 24,Computers,1368.98,729
895,POR-1327,Monitor 49,Displays,1050.21,460
896,WEB-4442,Keyboard Standard,Peripherals,551.82,638
897,AIO-531,Chromebook 15,Computers,1494.63,328
898,KVM-922,Cable,Accessories,392.76,486
899,NAS-7887,Internal SSD,Storage,453.7,941
900,GPU-9420,Motherboard 1000W,Components,875.37,427
901,CAB-9228,Phone Holder,Accessories,163.45,644
